Date,Open,High,Low,Close,Adj Close,Volume,USD to EUR,GDP,NonFarm Payroll,3 month Libor,Unemployment,MILKBFP3,LC1,O 1,LH1,KC1,C1,BCOMXAL,VIX,DJUS,DJUSRE,DJUSCL,DL1,NG1,CO1,S1
9/28/1953,23.450001,23.450001,23.450001,23.450001,23.450001,1150000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/25/1953,23.299999,23.299999,23.299999,23.299999,23.299999,910000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/24/1953,23.24,23.24,23.24,23.24,23.24,1020000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/23/1953,23.23,23.23,23.23,23.23,23.23,1240000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/22/1953,23.200001,23.200001,23.200001,23.200001,23.200001,1300000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/21/1953,22.879999,22.879999,22.879999,22.879999,22.879999,1070000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/18/1953,22.950001,22.950001,22.950001,22.950001,22.950001,1190000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/17/1953,23.07,23.07,23.07,23.07,23.07,1290000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/16/1953,23.01,23.01,23.01,23.01,23.01,1570000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/15/1953,22.9,22.9,22.9,22.9,22.9,2850000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/14/1953,22.709999,22.709999,22.709999,22.709999,22.709999,2550000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/11/1953,23.139999,23.139999,23.139999,23.139999,23.139999,1930000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/10/1953,23.41,23.41,23.41,23.41,23.41,1010000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/9/1953,23.65,23.65,23.65,23.65,23.65,860000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/8/1953,23.610001,23.610001,23.610001,23.610001,23.610001,740000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/4/1953,23.57,23.57,23.57,23.57,23.57,770000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/3/1953,23.51,23.51,23.51,23.51,23.51,900000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/2/1953,23.559999,23.559999,23.559999,23.559999,23.559999,1110000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
9/1/1953,23.42,23.42,23.42,23.42,23.42,1580000,#N/A,2703.411,#N/A,#N/A,1619,,,,,,,,,,,,,,,
8/31/1953,23.32,23.32,23.32,23.32,23.32,2190000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/28/1953,23.74,23.74,23.74,23.74,23.74,1060000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/27/1953,23.790001,23.790001,23.790001,23.790001,23.790001,1290000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/26/1953,23.860001,23.860001,23.860001,23.860001,23.860001,1060000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/25/1953,23.93,23.93,23.93,23.93,23.93,1470000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/24/1953,24.09,24.09,24.09,24.09,24.09,1320000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/21/1953,24.35,24.35,24.35,24.35,24.35,850000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/20/1953,24.290001,24.290001,24.290001,24.290001,24.290001,860000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/19/1953,24.309999,24.309999,24.309999,24.309999,24.309999,1400000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/18/1953,24.459999,24.459999,24.459999,24.459999,24.459999,1030000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/17/1953,24.559999,24.559999,24.559999,24.559999,24.559999,910000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/14/1953,24.620001,24.620001,24.620001,24.620001,24.620001,1000000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/13/1953,24.73,24.73,24.73,24.73,24.73,1040000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/12/1953,24.780001,24.780001,24.780001,24.780001,24.780001,990000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/11/1953,24.719999,24.719999,24.719999,24.719999,24.719999,940000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/10/1953,24.75,24.75,24.75,24.75,24.75,1090000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/7/1953,24.780001,24.780001,24.780001,24.780001,24.780001,950000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/6/1953,24.799999,24.799999,24.799999,24.799999,24.799999,1200000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/5/1953,24.68,24.68,24.68,24.68,24.68,1080000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/4/1953,24.780001,24.780001,24.780001,24.780001,24.780001,1000000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
8/3/1953,24.84,24.84,24.84,24.84,24.84,1160000,#N/A,2703.411,#N/A,#N/A,1512,,,,,,,,,,,,,,,
7/31/1953,24.75,24.75,24.75,24.75,24.75,1320000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/30/1953,24.49,24.49,24.49,24.49,24.49,1200000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/29/1953,24.26,24.26,24.26,24.26,24.26,1000000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/28/1953,24.110001,24.110001,24.110001,24.110001,24.110001,1080000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/27/1953,24.07,24.07,24.07,24.07,24.07,1210000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/24/1953,24.23,24.23,24.23,24.23,24.23,890000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/23/1953,24.23,24.23,24.23,24.23,24.23,1000000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/22/1953,24.190001,24.190001,24.190001,24.190001,24.190001,900000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/21/1953,24.16,24.16,24.16,24.16,24.16,850000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/20/1953,24.219999,24.219999,24.219999,24.219999,24.219999,830000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/17/1953,24.35,24.35,24.35,24.35,24.35,840000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/16/1953,24.18,24.18,24.18,24.18,24.18,790000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/15/1953,24.15,24.15,24.15,24.15,24.15,840000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/14/1953,24.08,24.08,24.08,24.08,24.08,1030000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/13/1953,24.17,24.17,24.17,24.17,24.17,1120000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/10/1953,24.41,24.41,24.41,24.41,24.41,860000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/9/1953,24.43,24.43,24.43,24.43,24.43,910000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/8/1953,24.5,24.5,24.5,24.5,24.5,950000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/7/1953,24.51,24.51,24.51,24.51,24.51,1030000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/6/1953,24.379999,24.379999,24.379999,24.379999,24.379999,820000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/3/1953,24.360001,24.360001,24.360001,24.360001,24.360001,830000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/2/1953,24.309999,24.309999,24.309999,24.309999,24.309999,1030000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
7/1/1953,24.24,24.24,24.24,24.24,24.24,910000,#N/A,2703.411,#N/A,#N/A,1710,,,,,,,,,,,,,,,
6/30/1953,24.139999,24.139999,24.139999,24.139999,24.139999,820000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/29/1953,24.139999,24.139999,24.139999,24.139999,24.139999,800000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/26/1953,24.209999,24.209999,24.209999,24.209999,24.209999,830000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/25/1953,24.190001,24.190001,24.190001,24.190001,24.190001,1160000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/24/1953,24.09,24.09,24.09,24.09,24.09,1030000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/23/1953,24.120001,24.120001,24.120001,24.120001,24.120001,1050000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/22/1953,23.959999,23.959999,23.959999,23.959999,23.959999,1030000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/19/1953,23.84,23.84,23.84,23.84,23.84,890000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/18/1953,23.84,23.84,23.84,23.84,23.84,1010000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/17/1953,23.85,23.85,23.85,23.85,23.85,1150000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/16/1953,23.549999,23.549999,23.549999,23.549999,23.549999,1370000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/15/1953,23.620001,23.620001,23.620001,23.620001,23.620001,1090000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/12/1953,23.82,23.82,23.82,23.82,23.82,920000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/11/1953,23.75,23.75,23.75,23.75,23.75,1220000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/10/1953,23.540001,23.540001,23.540001,23.540001,23.540001,1960000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/9/1953,23.6,23.6,23.6,23.6,23.6,2200000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/8/1953,24.01,24.01,24.01,24.01,24.01,1000000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/5/1953,24.09,24.09,24.09,24.09,24.09,1160000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/4/1953,24.030001,24.030001,24.030001,24.030001,24.030001,1400000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/3/1953,24.18,24.18,24.18,24.18,24.18,1050000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/2/1953,24.219999,24.219999,24.219999,24.219999,24.219999,1450000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
6/1/1953,24.15,24.15,24.15,24.15,24.15,1490000,#N/A,2718.709,#N/A,#N/A,1732,,,,,,,,,,,,,,,
5/29/1953,24.540001,24.540001,24.540001,24.540001,24.540001,920000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/28/1953,24.459999,24.459999,24.459999,24.459999,24.459999,1240000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/27/1953,24.639999,24.639999,24.639999,24.639999,24.639999,1330000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/26/1953,24.870001,24.870001,24.870001,24.870001,24.870001,1160000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/25/1953,24.99,24.99,24.99,24.99,24.99,1180000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/22/1953,25.030001,25.030001,25.030001,25.030001,25.030001,1350000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/21/1953,25.059999,25.059999,25.059999,25.059999,25.059999,1590000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/20/1953,24.93,24.93,24.93,24.93,24.93,1690000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/19/1953,24.700001,24.700001,24.700001,24.700001,24.700001,1120000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/18/1953,24.75,24.75,24.75,24.75,24.75,1080000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/15/1953,24.84,24.84,24.84,24.84,24.84,1200000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/14/1953,24.85,24.85,24.85,24.85,24.85,1210000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/13/1953,24.709999,24.709999,24.709999,24.709999,24.709999,1120000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/12/1953,24.74,24.74,24.74,24.74,24.74,1080000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/11/1953,24.91,24.91,24.91,24.91,24.91,1010000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/8/1953,24.9,24.9,24.9,24.9,24.9,1220000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/7/1953,24.9,24.9,24.9,24.9,24.9,1110000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/6/1953,25,25,25,25,25,1110000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/5/1953,25.030001,25.030001,25.030001,25.030001,25.030001,1290000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/4/1953,25,25,25,25,25,1520000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
5/1/1953,24.73,24.73,24.73,24.73,24.73,1200000,#N/A,2718.709,#N/A,#N/A,1536,,,,,,,,,,,,,,,
4/30/1953,24.620001,24.620001,24.620001,24.620001,24.620001,1140000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/29/1953,24.68,24.68,24.68,24.68,24.68,1310000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/28/1953,24.52,24.52,24.52,24.52,24.52,1330000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/27/1953,24.34,24.34,24.34,24.34,24.34,1400000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/24/1953,24.200001,24.200001,24.200001,24.200001,24.200001,1780000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/23/1953,24.190001,24.190001,24.190001,24.190001,24.190001,1920000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/22/1953,24.459999,24.459999,24.459999,24.459999,24.459999,1390000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/21/1953,24.67,24.67,24.67,24.67,24.67,1250000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/20/1953,24.73,24.73,24.73,24.73,24.73,1520000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/17/1953,24.620001,24.620001,24.620001,24.620001,24.620001,1430000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/16/1953,24.91,24.91,24.91,24.91,24.91,1310000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/15/1953,24.959999,24.959999,24.959999,24.959999,24.959999,1580000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/14/1953,24.860001,24.860001,24.860001,24.860001,24.860001,1480000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/13/1953,24.77,24.77,24.77,24.77,24.77,1280000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/10/1953,24.82,24.82,24.82,24.82,24.82,1360000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/9/1953,24.879999,24.879999,24.879999,24.879999,24.879999,1520000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/8/1953,24.93,24.93,24.93,24.93,24.93,1860000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/7/1953,24.709999,24.709999,24.709999,24.709999,24.709999,2500000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/6/1953,24.610001,24.610001,24.610001,24.610001,24.610001,3050000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/2/1953,25.23,25.23,25.23,25.23,25.23,1720000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
4/1/1953,25.25,25.25,25.25,25.25,25.25,2240000,#N/A,2718.709,#N/A,#N/A,1764,,,,,,,,,,,,,,,
3/31/1953,25.290001,25.290001,25.290001,25.290001,25.290001,3120000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/30/1953,25.610001,25.610001,25.610001,25.610001,25.610001,2740000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/27/1953,25.99,25.99,25.99,25.99,25.99,1640000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/26/1953,25.950001,25.950001,25.950001,25.950001,25.950001,2000000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/25/1953,26.1,26.1,26.1,26.1,26.1,2320000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/24/1953,26.17,26.17,26.17,26.17,26.17,1970000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/23/1953,26.02,26.02,26.02,26.02,26.02,1750000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/20/1953,26.18,26.18,26.18,26.18,26.18,1730000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/19/1953,26.219999,26.219999,26.219999,26.219999,26.219999,1840000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/18/1953,26.24,26.24,26.24,26.24,26.24,2110000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/17/1953,26.33,26.33,26.33,26.33,26.33,2110000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/16/1953,26.219999,26.219999,26.219999,26.219999,26.219999,1770000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/13/1953,26.18,26.18,26.18,26.18,26.18,1760000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/12/1953,26.129999,26.129999,26.129999,26.129999,26.129999,1780000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/11/1953,26.120001,26.120001,26.120001,26.120001,26.120001,1890000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/10/1953,25.91,25.91,25.91,25.91,25.91,1530000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/9/1953,25.83,25.83,25.83,25.83,25.83,1600000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/6/1953,25.84,25.84,25.84,25.84,25.84,1690000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/5/1953,25.790001,25.790001,25.790001,25.790001,25.790001,1540000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/4/1953,25.780001,25.780001,25.780001,25.780001,25.780001,2010000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/3/1953,26,26,26,26,26,1850000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
3/2/1953,25.93,25.93,25.93,25.93,25.93,1760000,#N/A,2697.855,#N/A,#N/A,1828,,,,,,,,,,,,,,,
2/27/1953,25.9,25.9,25.9,25.9,25.9,1990000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/26/1953,25.950001,25.950001,25.950001,25.950001,25.950001,2290000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/25/1953,25.91,25.91,25.91,25.91,25.91,2360000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/24/1953,25.75,25.75,25.75,25.75,25.75,2300000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/20/1953,25.629999,25.629999,25.629999,25.629999,25.629999,1400000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/19/1953,25.57,25.57,25.57,25.57,25.57,1390000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/18/1953,25.48,25.48,25.48,25.48,25.48,1220000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/17/1953,25.5,25.5,25.5,25.5,25.5,1290000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/16/1953,25.65,25.65,25.65,25.65,25.65,1330000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/13/1953,25.74,25.74,25.74,25.74,25.74,1350000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/11/1953,25.639999,25.639999,25.639999,25.639999,25.639999,1240000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/10/1953,25.620001,25.620001,25.620001,25.620001,25.620001,1350000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/9/1953,25.690001,25.690001,25.690001,25.690001,25.690001,1780000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/6/1953,26.51,26.51,26.51,26.51,26.51,1870000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/5/1953,26.15,26.15,26.15,26.15,26.15,1900000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/4/1953,26.42,26.42,26.42,26.42,26.42,1660000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/3/1953,26.540001,26.540001,26.540001,26.540001,26.540001,1560000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
2/2/1953,26.51,26.51,26.51,26.51,26.51,1890000,#N/A,2697.855,#N/A,#N/A,1964,,,,,,,,,,,,,,,
1/30/1953,26.379999,26.379999,26.379999,26.379999,26.379999,1760000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/29/1953,26.200001,26.200001,26.200001,26.200001,26.200001,1830000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/28/1953,26.129999,26.129999,26.129999,26.129999,26.129999,1640000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/27/1953,26.049999,26.049999,26.049999,26.049999,26.049999,1550000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/26/1953,26.02,26.02,26.02,26.02,26.02,1420000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/23/1953,26.07,26.07,26.07,26.07,26.07,1340000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/22/1953,26.120001,26.120001,26.120001,26.120001,26.120001,1380000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/21/1953,26.09,26.09,26.09,26.09,26.09,1300000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/20/1953,26.139999,26.139999,26.139999,26.139999,26.139999,1490000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/19/1953,26.01,26.01,26.01,26.01,26.01,1360000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/16/1953,26.02,26.02,26.02,26.02,26.02,1710000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/15/1953,26.129999,26.129999,26.129999,26.129999,26.129999,1450000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/14/1953,26.08,26.08,26.08,26.08,26.08,1370000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/13/1953,26.02,26.02,26.02,26.02,26.02,1680000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/12/1953,25.860001,25.860001,25.860001,25.860001,25.860001,1500000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/9/1953,26.08,26.08,26.08,26.08,26.08,2080000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/8/1953,26.33,26.33,26.33,26.33,26.33,1780000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/7/1953,26.370001,26.370001,26.370001,26.370001,26.370001,1760000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/6/1953,26.48,26.48,26.48,26.48,26.48,2080000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/5/1953,26.66,26.66,26.66,26.66,26.66,2130000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
1/2/1953,26.540001,26.540001,26.540001,26.540001,26.540001,1450000,#N/A,2697.855,#N/A,#N/A,2132,,,,,,,,,,,,,,,
12/31/1952,26.57,26.57,26.57,26.57,26.57,2050000,#N/A,2648.621,#N/A,#N/A,1545,,,,,,,,,,,,,,,
12/30/1952,26.59,26.59,26.59,26.59,26.59,2070000,#N/A,2648.621,#N/A,#N/A,1545,,,,,,,,,,,,,,,
12/29/1952,26.4,26.4,26.4,26.4,26.4,1820000,#N/A,2648.621,#N/A,#N/A,1545,,,,,,,,,,,,,,,
12/26/1952,26.25,26.25,26.25,26.25,26.25,1290000,#N/A,2648.621,#N/A,#N/A,1545,,,,,,,,,,,,,,,
12/24/1952,26.209999,26.209999,26.209999,26.209999,26.209999,1510000,#N/A,2648.621,#N/A,#N/A,1545,,,,,,,,,,,,,,,
12/23/1952,26.190001,26.190001,26.190001,26.190001,26.190001,2100000,#N/A,2648.621,#N/A,#N/A,1545,,,,,,,,,,,,,,,
12/22/1952,26.299999,26.299999,26.299999,26.299999,26.299999,2100000,#N/A,2648.621,#N/A,#N/A,1545,,,,,,,,,,,,,,,
